지점,지점명,일시,평균기온(°C)
639,덕산,2015-07,23.7
639,덕산,2015-08,23.8
639,덕산,2015-09,18.3
639,덕산,2015-10,12.8
639,덕산,2015-11,7.9
639,덕산,2015-12,.8
639,덕산,2016-01,-3.7
639,덕산,2016-02,-.5
639,덕산,2016-03,5.4
639,덕산,2016-04,13.2
639,덕산,2016-05,17.5
639,덕산,2016-06,21.7
639,덕산,2016-07,24.1
639,덕산,2016-08,25
639,덕산,2016-09,19.9
639,덕산,2016-10,13.6
639,덕산,2016-11,5.6
639,덕산,2016-12,.3
639,덕산,2017-01,-3
639,덕산,2017-02,-.9
639,덕산,2017-03,4.4
639,덕산,2017-04,12.8
639,덕산,2017-05,17.4
639,덕산,2017-06,20.7
639,덕산,2017-07,24.9
639,덕산,2017-08,23.4
639,덕산,2017-09,17.9
639,덕산,2017-10,12.9
639,덕산,2017-11,4.1
639,덕산,2017-12,-3
639,덕산,2018-01,-5
639,덕산,2018-02,-2.9
639,덕산,2018-03,6.4
639,덕산,2018-04,11.9
639,덕산,2018-05,16.6
639,덕산,2018-06,21.1
639,덕산,2018-07,25.6
639,덕산,2018-08,26
639,덕산,2018-09,18
639,덕산,2018-10,10.1
639,덕산,2018-11,5.6
639,덕산,2018-12,-1.9
639,덕산,2019-01,-2.7
639,덕산,2019-02,-.2
639,덕산,2019-03,5.4
639,덕산,2019-04,10.6
639,덕산,2019-05,17.4
639,덕산,2019-06,20.2
639,덕산,2019-07,23.7
639,덕산,2019-08,24.6
639,덕산,2019-09,19.8
639,덕산,2019-10,13.2
639,덕산,2019-11,6.1
639,덕산,2019-12,0
640,청천,2015-01,-2.7
640,청천,2015-02,-.8
640,청천,2015-03,3.8
640,청천,2015-04,10.8
640,청천,2015-05,16.6
640,청천,2015-06,20.9
640,청천,2015-07,23.4
640,청천,2015-08,23.7
640,청천,2015-09,17.9
640,청천,2015-10,11.5
640,청천,2015-11,7.6
640,청천,2015-12,.5
640,청천,2016-01,-4.3
640,청천,2016-02,-1.6
640,청천,2016-03,4.3
640,청천,2016-04,12.3
640,청천,2016-05,16.8
640,청천,2016-06,21.4
640,청천,2016-07,24
640,청천,2016-08,25.1
640,청천,2016-09,19.9
640,청천,2016-10,13.4
640,청천,2016-11,4.3
640,청천,2016-12,-.5
640,청천,2017-01,-3.8
640,청천,2017-02,-1.9
640,청천,2017-03,3.5
640,청천,2017-04,11.7
640,청천,2017-05,16.7
640,청천,2017-06,20.8
640,청천,2017-07,24.7
640,청천,2017-08,23.6
640,청천,2017-09,17.9
640,청천,2017-10,12.7
640,청천,2017-11,3.1
640,청천,2017-12,-3.4
640,청천,2018-01,-5.6
640,청천,2018-02,-3.7
640,청천,2018-03,5.7
640,청천,2018-04,11.4
640,청천,2018-05,16.7
640,청천,2018-06,20.9
640,청천,2018-07,25.6
640,청천,2018-08,26
640,청천,2018-09,18.3
640,청천,2018-10,9.5
640,청천,2018-11,4.2
640,청천,2018-12,-2.9
640,청천,2019-01,-4.2
640,청천,2019-02,-.8
640,청천,2019-03,4.5
640,청천,2019-04,10
640,청천,2019-05,16.4
640,청천,2019-06,20.1
640,청천,2019-07,23.5
640,청천,2019-08,24.7
640,청천,2019-09,20.1
640,청천,2019-10,12.7
640,청천,2019-11,5.4
640,청천,2019-12,-.9
641,가덕,2015-01,-1.3
641,가덕,2015-02,.7
641,가덕,2015-03,5.6
641,가덕,2015-04,12.1
641,가덕,2015-05,17.9
641,가덕,2015-06,22.3
641,가덕,2015-07,24.6
641,가덕,2015-08,25
641,가덕,2015-09,19.7
641,가덕,2015-10,13.6
641,가덕,2015-11,9.1
641,가덕,2015-12,1.8
641,가덕,2016-01,-2.8
641,가덕,2016-02,.2
641,가덕,2016-03,6
641,가덕,2016-04,13.7
641,가덕,2016-05,18.3
641,가덕,2016-06,22.7
641,가덕,2016-07,25.4
641,가덕,2016-08,26.3
641,가덕,2016-09,21.3
641,가덕,2016-10,14.8
641,가덕,2016-11,6
641,가덕,2016-12,1.4
641,가덕,2017-01,-2
641,가덕,2017-02,-.2
641,가덕,2017-03,5.4
641,가덕,2017-04,13.3
641,가덕,2017-05,18.2
641,가덕,2017-06,22
641,가덕,2017-07,26.3
641,가덕,2017-08,25
641,가덕,2017-09,19.5
641,가덕,2017-10,14
641,가덕,2017-11,4.9
641,가덕,2017-12,-1.7
641,가덕,2018-01,-4.1
641,가덕,2018-02,-2.1
641,가덕,2018-03,7.5
641,가덕,2018-04,12.7
641,가덕,2018-05,18
641,가덕,2018-06,22.2
641,가덕,2018-07,26.7
641,가덕,2018-08,27.7
641,가덕,2018-09,19.9
641,가덕,2018-10,11.5
641,가덕,2018-11,6.6
641,가덕,2018-12,-.9
641,가덕,2019-01,-1.7
641,가덕,2019-02,.7
641,가덕,2019-03,6.4
641,가덕,2019-04,11.6
641,가덕,2019-05,18
641,가덕,2019-06,21.4
641,가덕,2019-07,25
641,가덕,2019-08,26
641,가덕,2019-09,21.4
641,가덕,2019-10,14.7
641,가덕,2019-11,7.4
641,가덕,2019-12,1.1
642,오월드,2015-01,.6
642,오월드,2015-02,2.3
642,오월드,2015-03,7.6
642,오월드,2015-04,13.6
642,오월드,2015-05,19.9
642,오월드,2015-06,23.3
642,오월드,2015-07,25.3
642,오월드,2015-08,26.1
642,오월드,2015-09,21.6
642,오월드,2015-10,15.8
642,오월드,2015-11,10.5
642,오월드,2015-12,3.5
642,오월드,2016-01,-.7
642,오월드,2016-02,1.9
642,오월드,2016-03,7.7
642,오월드,2016-04,14.9
642,오월드,2016-05,20.1
642,오월드,2016-06,24
642,오월드,2016-07,26.9
642,오월드,2016-08,28.1
642,오월드,2016-09,22.8
642,오월드,2016-10,16.2
642,오월드,2016-11,7.6
642,오월드,2016-12,3
642,오월드,2017-01,0
642,오월드,2017-02,1.7
642,오월드,2017-03,7.1
642,오월드,2017-04,14.7
642,오월드,2017-05,19.8
642,오월드,2017-06,23.4
642,오월드,2017-07,27.3
642,오월드,2017-08,26.3
642,오월드,2017-09,21.5
642,오월드,2017-10,15.8
642,오월드,2017-11,6.8
642,오월드,2017-12,.2
642,오월드,2018-01,-2.1
642,오월드,2018-02,0
642,오월드,2018-03,8.9
642,오월드,2018-04,14.1
642,오월드,2018-05,19
642,오월드,2018-06,23.7
642,오월드,2018-07,28.1
642,오월드,2018-08,28.9
642,오월드,2018-09,21.5
642,오월드,2018-10,13.3
642,오월드,2018-11,8.3
642,오월드,2018-12,.9
642,오월드,2019-01,.2
642,오월드,2019-02,2.3
642,오월드,2019-03,7.9
642,오월드,2019-04,13
642,오월드,2019-05,19.7
642,오월드,2019-06,22.7
642,오월드,2019-07,25.9
642,오월드,2019-08,27.4
642,오월드,2019-09,22.9
642,오월드,2019-10,16.5
642,오월드,2019-11,9
642,오월드,2019-12,2.9
643,세천,2015-01,-.4
643,세천,2015-02,1.6
643,세천,2015-03,6.4
643,세천,2015-04,12.7
643,세천,2015-05,18.3
643,세천,2015-06,22.4
643,세천,2015-07,24.6
643,세천,2015-08,24.9
643,세천,2015-09,20
643,세천,2015-10,13.9
643,세천,2015-11,9.7
643,세천,2015-12,2.5
643,세천,2016-01,-1.9
643,세천,2016-02,.8
643,세천,2016-03,6.4
643,세천,2016-04,13.2
643,세천,2016-05,17.6
643,세천,2016-06,22
643,세천,2016-07,25
643,세천,2016-08,25.8
643,세천,2016-09,20.6
643,세천,2016-10,14.3
643,세천,2016-11,5.6
643,세천,2016-12,.9
643,세천,2017-01,-2.1
643,세천,2017-02,-.2
643,세천,2017-03,5.5
643,세천,2017-04,13.1
643,세천,2017-05,17.8
643,세천,2017-06,22
643,세천,2017-07,25.8
643,세천,2017-08,24.6
643,세천,2017-09,19.4
643,세천,2017-10,13.9
643,세천,2017-11,5.2
643,세천,2017-12,-1.5
643,세천,2018-01,-3.7
643,세천,2018-02,-1.9
643,세천,2018-03,7.4
643,세천,2018-04,12.6
643,세천,2018-05,17.7
643,세천,2018-06,21.9
643,세천,2018-07,26.5
643,세천,2018-08,27.1
643,세천,2018-09,19.5
643,세천,2018-10,11.1
643,세천,2018-11,6.2
643,세천,2018-12,-.9
643,세천,2019-01,-1.7
643,세천,2019-02,.6
643,세천,2019-03,6.3
643,세천,2019-04,11.4
643,세천,2019-05,17.5
643,세천,2019-06,21
643,세천,2019-07,24.5
643,세천,2019-08,25.6
643,세천,2019-09,21
643,세천,2019-10,14.3
643,세천,2019-11,7.1
643,세천,2019-12,1.1
644,연무,2015-01,-.8
644,연무,2015-02,.9
644,연무,2015-03,5.6
644,연무,2015-04,12.4
644,연무,2015-05,17.9
644,연무,2015-06,22
644,연무,2015-07,24.7
644,연무,2015-08,25.3
644,연무,2015-09,20.6
644,연무,2015-10,14.3
644,연무,2015-11,9.8
644,연무,2015-12,2.6
644,연무,2016-01,-1.7
644,연무,2016-02,.9
644,연무,2016-03,6.1
644,연무,2016-04,13.5
644,연무,2016-05,18.5
644,연무,2016-06,22.6
644,연무,2016-07,26.1
644,연무,2016-08,26.9
644,연무,2016-09,22
644,연무,2016-10,15.3
644,연무,2016-11,6.7
644,연무,2016-12,1.9
644,연무,2017-01,-1.2
644,연무,2017-02,.4
644,연무,2017-03,5.4
644,연무,2017-04,12.8
644,연무,2017-05,18
644,연무,2017-06,21.9
644,연무,2017-07,26.6
644,연무,2017-08,25.4
644,연무,2017-09,20.2
644,연무,2017-10,14.8
644,연무,2017-11,5.3
644,연무,2017-12,-.9
644,연무,2018-01,-3.3
644,연무,2018-02,-1.3
644,연무,2018-03,7.6
644,연무,2018-04,12.5
644,연무,2018-05,18.2
644,연무,2018-06,22.5
644,연무,2018-07,27.1
644,연무,2018-08,27.9
644,연무,2018-09,20.5
644,연무,2018-10,12.2
644,연무,2018-11,7.3
644,연무,2018-12,.4
644,연무,2019-01,-1
644,연무,2019-02,1.4
644,연무,2019-03,6.7
644,연무,2019-04,11.9
644,연무,2019-05,18.3
644,연무,2019-06,21.9
644,연무,2019-07,25.6
644,연무,2019-08,26.5
644,연무,2019-10,15.4
644,연무,2019-11,7.8
644,연무,2019-12,1.9
645,서부,2015-01,-.4
645,서부,2015-02,.9
645,서부,2015-03,4.5
645,서부,2015-04,11.6
645,서부,2015-05,16.2
645,서부,2015-06,20.9
645,서부,2015-07,24
645,서부,2015-08,24.8
645,서부,2015-09,20.2
645,서부,2015-10,14.5
645,서부,2015-11,9.4
645,서부,2015-12,2.8
645,서부,2016-01,-1.7
645,서부,2016-02,.5
645,서부,2016-03,5.6
645,서부,2016-04,12.1
645,서부,2016-05,17.4
645,서부,2016-06,21.4
645,서부,2016-07,25.2
645,서부,2016-08,26.2
645,서부,2016-09,21.5
645,서부,2016-10,15.3
645,서부,2016-11,7.2
645,서부,2016-12,2.2
645,서부,2017-01,-1.2
645,서부,2017-02,-.1
645,서부,2017-03,4.4
645,서부,2017-04,11.7
645,서부,2017-05,16.7
645,서부,2017-06,20.7
645,서부,2017-07,25.9
645,서부,2017-08,25
645,서부,2017-09,20.3
645,서부,2017-10,14.4
645,서부,2017-11,5.8
645,서부,2017-12,-.5
645,서부,2018-01,-3.3
645,서부,2018-02,-1.9
645,서부,2018-03,6.7
645,서부,2018-04,11.3
645,서부,2018-05,16.8
645,서부,2018-06,21.4
645,서부,2018-07,26.4
645,서부,2018-08,27.4
645,서부,2018-09,20.2
645,서부,2018-10,12.1
645,서부,2018-11,7.1
645,서부,2018-12,.1
645,서부,2019-01,-1.4
645,서부,2019-02,.1
645,서부,2019-03,5.2
645,서부,2019-04,10.4
645,서부,2019-05,16.2
645,서부,2019-06,20.3
645,서부,2019-07,24.4
645,서부,2019-08,25.9
645,서부,2019-09,21.4
645,서부,2019-10,15.3
645,서부,2019-11,7.4
645,서부,2019-12,2.4
646,춘장대,2015-01,.8
646,춘장대,2015-02,1.8
646,춘장대,2015-03,4.5
646,춘장대,2015-04,11.3
646,춘장대,2015-05,15.3
646,춘장대,2015-06,20.3
646,춘장대,2015-07,23.4
646,춘장대,2015-08,25
646,춘장대,2015-09,20.8
646,춘장대,2015-10,15.5
646,춘장대,2015-11,10.4
646,춘장대,2015-12,4.3
646,춘장대,2016-01,-.2
646,춘장대,2016-02,2
646,춘장대,2016-03,5.4
646,춘장대,2016-04,11.2
646,춘장대,2016-05,16.7
646,춘장대,2016-06,20.8
646,춘장대,2016-07,25.3
646,춘장대,2016-08,26.8
646,춘장대,2016-09,22
646,춘장대,2016-10,16.1
646,춘장대,2016-11,8.5
646,춘장대,2016-12,3.8
646,춘장대,2017-01,.4
646,춘장대,2017-02,.9
646,춘장대,2017-03,4.7
646,춘장대,2017-04,11
646,춘장대,2017-05,16.5
646,춘장대,2017-06,20.2
646,춘장대,2017-07,25.7
646,춘장대,2017-08,25.4
646,춘장대,2017-10,15.4
646,춘장대,2017-11,7.6
646,춘장대,2017-12,.9
646,춘장대,2018-01,-1.9
646,춘장대,2018-02,-.8
646,춘장대,2018-03,6.6
646,춘장대,2018-04,11.2
646,춘장대,2018-05,16.3
646,춘장대,2018-06,20.5
646,춘장대,2018-07,26.2
646,춘장대,2018-08,27.2
646,춘장대,2018-09,21.1
646,춘장대,2018-10,13.8
646,춘장대,2018-11,8.7
646,춘장대,2018-12,2
646,춘장대,2019-01,.4
646,춘장대,2019-02,1.5
646,춘장대,2019-03,5.9
646,춘장대,2019-04,10.1
646,춘장대,2019-05,15.9
646,춘장대,2019-06,19.8
646,춘장대,2019-07,24.3
646,춘장대,2019-08,26.4
646,춘장대,2019-09,21.7
646,춘장대,2019-10,16.3
646,춘장대,2019-11,9.5
646,춘장대,2019-12,3.8
647,가곡,2015-01,-1.3
647,가곡,2015-02,.7
647,가곡,2015-03,5.3
647,가곡,2015-04,12.1
647,가곡,2015-05,18.3
647,가곡,2015-06,22.1
647,가곡,2015-07,24.4
647,가곡,2015-08,24.6
647,가곡,2015-09,19
647,가곡,2015-10,13.1
647,가곡,2015-11,9
647,가곡,2015-12,1.8
647,가곡,2016-01,-2.5
647,가곡,2016-02,.1
647,가곡,2016-03,6.1
647,가곡,2016-04,13.6
647,가곡,2016-05,18.3
647,가곡,2016-06,22.7
647,가곡,2016-07,25.7
647,가곡,2016-08,26.2
647,가곡,2016-09,21
647,가곡,2016-10,14.6
647,가곡,2016-11,5.5
647,가곡,2016-12,1.2
647,가곡,2017-01,-1.6
647,가곡,2017-02,.3
647,가곡,2017-03,5.2
647,가곡,2017-04,13.3
647,가곡,2017-05,18.3
647,가곡,2017-06,22.3
647,가곡,2017-07,26.3
647,가곡,2017-08,24.9
647,가곡,2017-09,19.2
647,가곡,2017-10,13.9
647,가곡,2017-11,4.8
647,가곡,2017-12,-1.5
647,가곡,2018-01,-3.2
647,가곡,2018-02,-1.8
647,가곡,2018-03,7.5
647,가곡,2018-04,13
647,가곡,2018-05,18.2
647,가곡,2018-06,22.4
647,가곡,2018-07,26.9
647,가곡,2018-08,27.1
647,가곡,2018-09,19.4
647,가곡,2018-10,11.1
647,가곡,2018-11,5.6
647,가곡,2018-12,-1
647,가곡,2019-01,-2
647,가곡,2019-02,.9
647,가곡,2019-03,6.6
647,가곡,2019-04,11.7
647,가곡,2019-05,18.1
647,가곡,2019-06,21.7
647,가곡,2019-07,24.6
647,가곡,2019-08,25.7
647,가곡,2019-09,21.1
647,가곡,2019-10,14.1
647,가곡,2019-11,6.7
647,가곡,2019-12,.7
648,장동,2015-01,-.8
648,장동,2015-02,1.2
648,장동,2015-03,5.8
648,장동,2015-04,12.1
648,장동,2015-05,17.5
648,장동,2015-06,21.4
648,장동,2015-07,23.7
648,장동,2015-08,24.2
648,장동,2015-09,19.2
648,장동,2015-10,13.3
648,장동,2015-11,9.3
648,장동,2015-12,2.2
648,장동,2016-01,-2.1
648,장동,2016-02,.7
648,장동,2016-03,6.1
648,장동,2016-04,13.4
648,장동,2016-05,18
648,장동,2016-06,21.8
648,장동,2016-07,24.7
648,장동,2016-08,25.5
648,장동,2016-09,20.6
648,장동,2016-10,14.4
648,장동,2016-11,6.2
648,장동,2016-12,1.7
648,장동,2017-01,-1.4
648,장동,2017-02,.3
648,장동,2017-03,5.3
648,장동,2017-04,12.8
648,장동,2017-05,17.4
648,장동,2017-06,20.9
648,장동,2017-07,24.9
648,장동,2017-08,23.7
648,장동,2017-09,18.6
648,장동,2017-10,13.4
648,장동,2017-11,4.7
648,장동,2017-12,-1.4
648,장동,2018-01,-3.6
648,장동,2018-02,-1.7
648,장동,2018-03,6.9
648,장동,2018-04,12.1
648,장동,2018-05,17.1
648,장동,2018-06,21.1
648,장동,2018-07,25.2
648,장동,2018-08,26.1
648,장동,2018-09,19
648,장동,2018-10,10.9
648,장동,2018-11,6.2
648,장동,2018-12,-.8
648,장동,2019-01,-1.6
648,장동,2019-02,.6
648,장동,2019-03,6.1
648,장동,2019-04,11
648,장동,2019-05,17.2
648,장동,2019-06,20.1
648,장동,2019-07,23.4
648,장동,2019-08,24.6
648,장동,2019-09,20.2
648,장동,2019-10,13.9
648,장동,2019-11,6.7
648,장동,2019-12,.9
649,부평,2015-01,-1.9
649,부평,2015-02,.3
649,부평,2015-03,5
649,부평,2015-04,12.5
649,부평,2015-05,17.6
649,부평,2015-06,22.6
649,부평,2015-07,25
649,부평,2015-08,25.1
649,부평,2015-09,20.5
649,부평,2015-10,13.6
649,부평,2015-11,7.6
649,부평,2015-12,.1
649,부평,2016-01,-4.2
649,부평,2016-02,-1
649,부평,2016-03,5.2
649,부평,2016-04,12.2
649,부평,2016-05,17.5
649,부평,2016-06,21.7
649,부평,2016-07,24.7
649,부평,2016-08,26.6
649,부평,2016-09,21.7
649,부평,2016-10,14.7
649,부평,2016-11,6
649,부평,2016-12,.6
649,부평,2017-01,-2.8
649,부평,2017-02,-1.3
649,부평,2017-03,4.9
649,부평,2017-04,12.3
649,부평,2017-05,17.6
649,부평,2017-06,21.8
649,부평,2017-07,26.5
649,부평,2017-08,25.4
649,부평,2017-09,20.8
649,부평,2017-10,14.4
649,부평,2017-11,4.4
649,부평,2017-12,-2.7
649,부평,2018-01,-5.2
649,부평,2018-02,-2.9
649,부평,2018-03,6.2
649,부평,2018-04,11.5
649,부평,2018-05,17
649,부평,2018-06,21.7
649,부평,2018-07,26.9
649,부평,2018-08,28.2
649,부평,2018-09,20.7
649,부평,2018-10,11.8
649,부평,2019-01,-2.7
649,부평,2019-02,-.4
649,부평,2019-03,5.6
649,부평,2019-04,10.7
649,부평,2019-05,17.5
649,부평,2019-06,21.5
649,부평,2019-07,25.4
649,부평,2019-08,26.8
649,부평,2019-09,22
649,부평,2019-10,15.1
649,부평,2019-11,6.1
649,부평,2019-12,.4
650,양지,2015-01,-4.7
650,양지,2015-02,-1.9
650,양지,2015-03,3.3
650,양지,2015-04,10.7
650,양지,2015-05,16.6
650,양지,2015-06,21
650,양지,2015-07,23.1
650,양지,2015-08,23.7
650,양지,2015-09,18.3
650,양지,2015-10,11.6
650,양지,2015-11,5.9
650,양지,2015-12,-1.8
650,양지,2016-01,-6.8
650,양지,2016-02,-3
650,양지,2016-03,4
650,양지,2016-04,11.7
650,양지,2016-05,16.8
650,양지,2016-06,21.2
650,양지,2016-07,23.6
650,양지,2016-08,24.7
650,양지,2016-09,19.4
650,양지,2016-10,12.6
650,양지,2016-11,3.6
650,양지,2016-12,-2.1
650,양지,2017-01,-5.2
650,양지,2017-02,-3.4
650,양지,2017-03,2.8
650,양지,2017-04,11.2
650,양지,2017-05,16.4
650,양지,2017-06,20.3
650,양지,2017-07,24.8
650,양지,2017-08,22.9
650,양지,2017-09,18.1
650,양지,2017-10,12
650,양지,2017-11,2
650,양지,2017-12,-5.7
650,양지,2018-01,-8
650,양지,2018-02,-5.1
650,양지,2018-03,4.9
650,양지,2018-04,10.1
650,양지,2018-05,15.7
650,양지,2018-06,20.6
650,양지,2018-07,24.7
650,양지,2018-08,25.7
650,양지,2018-09,18
650,양지,2018-10,8.8
650,양지,2018-11,3.7
650,양지,2018-12,-4.8
650,양지,2019-01,-5.7
650,양지,2019-02,-2.6
650,양지,2019-03,3.5
650,양지,2019-04,9.1
650,양지,2019-05,16.7
650,양지,2019-06,19.9
650,양지,2019-07,23.6
650,양지,2019-08,24.2
650,양지,2019-09,19.2
650,양지,2019-10,12.7
650,양지,2019-11,3.6
650,양지,2019-12,-2.2
651,외촌,2015-01,-4.6
651,외촌,2015-02,-1.7
651,외촌,2015-03,3.7
651,외촌,2015-04,10.9
651,외촌,2015-05,17.3
651,외촌,2015-06,21.3
651,외촌,2015-07,23
651,외촌,2015-08,23.3
651,외촌,2015-09,18.3
651,외촌,2015-10,12.1
651,외촌,2015-11,6.6
651,외촌,2015-12,-.8
651,외촌,2016-01,-5.7
651,외촌,2016-02,-2
651,외촌,2016-03,4.7
651,외촌,2016-04,11.9
651,외촌,2016-05,17.1
651,외촌,2016-06,21.3
651,외촌,2016-07,23.3
651,외촌,2016-08,24.6
651,외촌,2016-09,19.5
651,외촌,2016-10,13
651,외촌,2016-11,4.3
651,외촌,2016-12,-1.2
651,외촌,2017-01,-3.9
651,외촌,2017-02,-2.4
651,외촌,2017-03,3.6
651,외촌,2017-04,11.6
651,외촌,2017-05,17.3
651,외촌,2017-06,20.5
651,외촌,2017-07,24.6
651,외촌,2017-08,22.7
651,외촌,2017-09,18.1
651,외촌,2017-10,12.4
651,외촌,2017-11,2.2
651,외촌,2017-12,-5
651,외촌,2018-01,-7.7
651,외촌,2018-02,-4.8
651,외촌,2018-03,5
651,외촌,2018-04,10.1
651,외촌,2018-05,15.4
651,외촌,2018-06,20.6
651,외촌,2018-07,24.4
651,외촌,2018-08,25
651,외촌,2018-09,17.7
651,외촌,2018-10,9.3
651,외촌,2018-11,4.5
651,외촌,2018-12,-4
651,외촌,2019-01,-4.6
651,외촌,2019-02,-1.7
651,외촌,2019-03,4.2
651,외촌,2019-04,9.6
651,외촌,2019-05,17.2
651,외촌,2019-06,20.1
651,외촌,2019-07,23.5
651,외촌,2019-08,23.5
651,외촌,2019-09,19.3
651,외촌,2019-10,13.4
651,외촌,2019-11,4.3
651,외촌,2019-12,-1.5
652,연천청산,2015-01,-3
652,연천청산,2015-02,-.5
652,연천청산,2015-03,4.6
652,연천청산,2015-04,12
652,연천청산,2015-05,17.5
652,연천청산,2015-06,22
652,연천청산,2015-07,24.3
652,연천청산,2015-08,24.6
652,연천청산,2015-09,19.4
652,연천청산,2015-10,12.9
652,연천청산,2015-11,7.3
652,연천청산,2015-12,-.5
652,연천청산,2016-01,-5.2
652,연천청산,2016-02,-1.3
652,연천청산,2016-03,5.5
652,연천청산,2016-04,13
652,연천청산,2016-05,17.6
652,연천청산,2016-06,22
652,연천청산,2016-07,24.6
652,연천청산,2016-08,25.8
652,연천청산,2016-09,20.6
652,연천청산,2016-10,13.6
652,연천청산,2016-11,5.1
652,연천청산,2016-12,-.7
652,연천청산,2017-01,-3.6
652,연천청산,2017-02,-1.6
652,연천청산,2017-03,4.4
652,연천청산,2017-04,12.4
652,연천청산,2017-05,17.5
652,연천청산,2017-06,21.4
652,연천청산,2017-07,25.7
652,연천청산,2017-08,23.9
652,연천청산,2017-09,19
652,연천청산,2017-10,12.3
652,연천청산,2017-11,3.3
652,연천청산,2017-12,-4.6
652,연천청산,2018-01,-6
652,연천청산,2018-02,-3.4
652,연천청산,2018-03,6.7
652,연천청산,2018-04,11.6
652,연천청산,2018-05,16.6
652,연천청산,2018-06,21.5
652,연천청산,2018-07,25.6
652,연천청산,2018-08,26.3
652,연천청산,2018-09,18.9
652,연천청산,2018-10,10.1
652,연천청산,2018-11,5
652,연천청산,2018-12,-3.3
652,연천청산,2019-01,-4
652,연천청산,2019-02,-1
652,연천청산,2019-03,5.2
652,연천청산,2019-04,10.5
652,연천청산,2019-05,17.7
652,연천청산,2019-06,20.7
652,연천청산,2019-07,24.6
652,연천청산,2019-08,25
652,연천청산,2019-09,20.1
652,연천청산,2019-10,13.5
652,연천청산,2019-11,4.9
652,연천청산,2019-12,-.5
654,자월도,2015-01,.2
654,자월도,2015-02,1.7
654,자월도,2015-03,4.8
654,자월도,2015-04,11.1
654,자월도,2015-05,14.9
654,자월도,2015-06,19.8
654,자월도,2015-07,22.9
654,자월도,2015-08,24.6
654,자월도,2015-09,22.2
654,자월도,2015-10,16.5
654,자월도,2015-11,10.3
654,자월도,2015-12,3.6
654,자월도,2016-01,-1.1
654,자월도,2016-02,1.1
654,자월도,2016-03,5.5
654,자월도,2016-04,10.7
654,자월도,2016-05,16.3
654,자월도,2016-06,20
654,자월도,2016-07,23.7
654,자월도,2016-08,26.1
654,자월도,2016-09,22.5
654,자월도,2016-10,16.5
654,자월도,2016-11,8.5
654,자월도,2016-12,3.4
654,자월도,2017-01,0
654,자월도,2017-02,.4
654,자월도,2017-03,4.9
654,자월도,2017-04,10.6
654,자월도,2017-05,15.7
654,자월도,2017-06,20.1
654,자월도,2017-07,24.2
654,자월도,2017-08,24.8
654,자월도,2017-09,21.4
654,자월도,2017-10,15.7
654,자월도,2017-11,7
654,자월도,2017-12,.2
654,자월도,2018-01,-2.9
654,자월도,2018-02,-1.5
654,자월도,2018-03,5.4
654,자월도,2018-04,10.1
654,자월도,2018-05,15.3
654,자월도,2018-06,19.4
654,자월도,2018-07,24.9
